rank,word,count,occurrence_percentage,cumulative_percentage
27087,"impudence",490,0.00006758,99.11625848
27088,"precedence",490,0.00006758,99.11632605
27089,"heaving",490,0.00006758,99.11639363
27090,"shirin",490,0.00006758,99.11646120
27091,"kala",490,0.00006758,99.11652878
27092,"doa",490,0.00006758,99.11659635
27093,"dominguez",490,0.00006758,99.11666393
27094,"diff",490,0.00006758,99.11673150
27095,"basing",490,0.00006758,99.11679908
27096,"cadence",490,0.00006758,99.11686665
27097,"davide",490,0.00006758,99.11693423
27098,"fleed",490,0.00006758,99.11700180
27099,"tae-kyung",490,0.00006758,99.11706938
27100,"ulrik",490,0.00006758,99.11713695
27101,"wesson",490,0.00006758,99.11720453
27102,"ied",490,0.00006758,99.11727210
27103,"estrogen",490,0.00006758,99.11733968
27104,"severide",490,0.00006758,99.11740725
27105,"guilders",490,0.00006758,99.11747483
27106,"jørgen",490,0.00006758,99.11754240
27107,"yoshio",490,0.00006758,99.11760998
27108,"vermouth",490,0.00006758,99.11767755
27109,"obeys",490,0.00006758,99.11774513
27110,"nazir",490,0.00006758,99.11781270
27111,"dissolving",490,0.00006758,99.11788028
27112,"akane",490,0.00006758,99.11794785
27113,"ght",490,0.00006758,99.11801543
27114,"forthis",490,0.00006758,99.11808300
27115,"trashing",490,0.00006758,99.11815058
27116,"all-nighter",490,0.00006758,99.11821815
27117,"presumption",490,0.00006758,99.11828573
27118,"temps",490,0.00006758,99.11835330
27119,"falk",490,0.00006758,99.11842088
27120,"braves",489,0.00006744,99.11848832
27121,"goosebumps",489,0.00006744,99.11855575
27122,"inhalation",489,0.00006744,99.11862319
27123,"gnawing",489,0.00006744,99.11869063
27124,"economist",489,0.00006744,99.11875807
27125,"brung",489,0.00006744,99.11882550
27126,"ohm",489,0.00006744,99.11889294
27127,"jesús",489,0.00006744,99.11896038
27128,"tractors",489,0.00006744,99.11902781
27129,"gohan",489,0.00006744,99.11909525
27130,"emp",489,0.00006744,99.11916269
27131,"adiós",489,0.00006744,99.11923013
27132,"arduous",489,0.00006744,99.11929756
27133,"consortium",489,0.00006744,99.11936500
27134,"starred",489,0.00006744,99.11943244
27135,"ludlow",489,0.00006744,99.11949987
27136,"althea",489,0.00006744,99.11956731
27137,"dandelion",489,0.00006744,99.11963475
27138,"raspberries",489,0.00006744,99.11970219
27139,"netflix",489,0.00006744,99.11976962
27140,"goalkeeper",489,0.00006744,99.11983706
27141,"seamen",489,0.00006744,99.11990450
27142,"impounded",489,0.00006744,99.11997193
27143,"validity",489,0.00006744,99.12003937
27144,"rappers",489,0.00006744,99.12010681
27145,"desi",489,0.00006744,99.12017425
27146,"sockets",489,0.00006744,99.12024168
27147,"skeeter",489,0.00006744,99.12030912
27148,"realist",488,0.00006730,99.12037642
27149,"iga",488,0.00006730,99.12044372
27150,"households",488,0.00006730,99.12051102
27151,"masculinity",488,0.00006730,99.12057832
27152,"disappointments",488,0.00006730,99.12064562
27153,"stiffs",488,0.00006730,99.12071292
27154,"quiver",488,0.00006730,99.12078022
27155,"envisioned",488,0.00006730,99.12084751
27156,"kwok",488,0.00006730,99.12091481
27157,"corleone",488,0.00006730,99.12098211
27158,"acrobat",488,0.00006730,99.12104941
27159,"bubs",488,0.00006730,99.12111671
27160,"peripheral",488,0.00006730,99.12118401
27161,"niro",488,0.00006730,99.12125131
27162,"dabble",488,0.00006730,99.12131861
27163,"leng",488,0.00006730,99.12138591
27164,"sweatpants",488,0.00006730,99.12145321
27165,"twine",488,0.00006730,99.12152051
27166,"misinformed",488,0.00006730,99.12158781
27167,"flemish",488,0.00006730,99.12165511
27168,"rpg",488,0.00006730,99.12172240
27169,"mishra",488,0.00006730,99.12178970
27170,"ackerman",488,0.00006730,99.12185700
27171,"allure",488,0.00006730,99.12192430
27172,"impediment",488,0.00006730,99.12199160
27173,"malory",488,0.00006730,99.12205890
27174,"hone",488,0.00006730,99.12212620
27175,"assassinations",488,0.00006730,99.12219350
27176,"d-don",488,0.00006730,99.12226080
27177,"cicely",488,0.00006730,99.12232810
27178,"disrespecting",488,0.00006730,99.12239540
27179,"choy",488,0.00006730,99.12246270
27180,"shaq",488,0.00006730,99.12253000
27181,"rev.",488,0.00006730,99.12259730
27182,"calloway",488,0.00006730,99.12266459
27183,"spares",487,0.00006716,99.12273176
27184,"psychoanalysis",487,0.00006716,99.12279892
27185,"giddyup",487,0.00006716,99.12286608
27186,"salman",487,0.00006716,99.12293324
27187,"reminisce",487,0.00006716,99.12300040
27188,"cajun",487,0.00006716,99.12306756
27189,"merlot",487,0.00006716,99.12313472
27190,"nita",487,0.00006716,99.12320189
27191,"retards",487,0.00006716,99.12326905
27192,"ulla",487,0.00006716,99.12333621
27193,"need-to-know",487,0.00006716,99.12340337
27194,"televised",487,0.00006716,99.12347053
27195,"milano",487,0.00006716,99.12353769
27196,"best-selling",487,0.00006716,99.12360485
27197,"doctored",487,0.00006716,99.12367201
27198,"scorch",487,0.00006716,99.12373918
27199,"saskia",487,0.00006716,99.12380634
27200,"doesn`t",487,0.00006716,99.12387350
27201,"bingum",487,0.00006716,99.12394066
27202,"guzman",487,0.00006716,99.12400782
27203,"on-site",487,0.00006716,99.12407498
27204,"pioneering",487,0.00006716,99.12414214
27205,"pinhead",487,0.00006716,99.12420931
27206,"flashbacks",487,0.00006716,99.12427647
27207,"anika",487,0.00006716,99.12434363
27208,"hoard",487,0.00006716,99.12441079
27209,"brewed",487,0.00006716,99.12447795
27210,"squandered",487,0.00006716,99.12454511
27211,"predecessors",487,0.00006716,99.12461227
27212,"seward",487,0.00006716,99.12467944
27213,"telemetry",487,0.00006716,99.12474660
27214,"noa",487,0.00006716,99.12481376
27215,"masao",487,0.00006716,99.12488092
27216,"primordial",487,0.00006716,99.12494808
27217,"botany",486,0.00006702,99.12501510
27218,"strategist",486,0.00006702,99.12508213
27219,"fluctuations",486,0.00006702,99.12514915
27220,"prat",486,0.00006702,99.12521617
27221,"morten",486,0.00006702,99.12528320
27222,"chucking",486,0.00006702,99.12535022
27223,"hennessy",486,0.00006702,99.12541724
27224,"allende",486,0.00006702,99.12548427
27225,"apprehensive",486,0.00006702,99.12555129
27226,"highlander",486,0.00006702,99.12561832
27227,"camaraderie",486,0.00006702,99.12568534
27228,"precipice",486,0.00006702,99.12575236
27229,"caliph",486,0.00006702,99.12581939
27230,"sodding",486,0.00006702,99.12588641
27231,"i.q.",486,0.00006702,99.12595343
27232,"intrigues",486,0.00006702,99.12602046
27233,"misuse",486,0.00006702,99.12608748
27234,"oj",486,0.00006702,99.12615450
27235,"tripled",486,0.00006702,99.12622153
27236,"relays",486,0.00006702,99.12628855
27237,"inherently",486,0.00006702,99.12635557
27238,"violette",486,0.00006702,99.12642260
27239,"inexpensive",486,0.00006702,99.12648962
27240,"cushy",486,0.00006702,99.12655664
27241,"prozac",486,0.00006702,99.12662367
27242,"claudine",486,0.00006702,99.12669069
27243,"vandals",486,0.00006702,99.12675771
27244,"collectively",486,0.00006702,99.12682474
27245,"munchies",486,0.00006702,99.12689176
27246,"nanites",486,0.00006702,99.12695878
27247,"frolic",485,0.00006689,99.12702567
27248,"out.",485,0.00006689,99.12709256
27249,"disorganized",485,0.00006689,99.12715944
27250,"dispenser",485,0.00006689,99.12722633
27251,"fillet",485,0.00006689,99.12729321
27252,"beyonce",485,0.00006689,99.12736010
27253,"mightn",485,0.00006689,99.12742698
27254,"aced",485,0.00006689,99.12749387
27255,"redecorating",485,0.00006689,99.12756075
27256,"diwali",485,0.00006689,99.12762764
27257,"blythe",485,0.00006689,99.12769452
27258,"maximilian",485,0.00006689,99.12776141
27259,"optimal",485,0.00006689,99.12782830
27260,"lasso",485,0.00006689,99.12789518
27261,"recourse",485,0.00006689,99.12796207
27262,"brittas",485,0.00006689,99.12802895
27263,"hey-hey",485,0.00006689,99.12809584
27264,"mediator",485,0.00006689,99.12816272
27265,"v-fib",485,0.00006689,99.12822961
27266,"apologizes",485,0.00006689,99.12829649
27267,"tunic",485,0.00006689,99.12836338
27268,"memorabilia",485,0.00006689,99.12843027
27269,"caterpillars",485,0.00006689,99.12849715
27270,"sodomy",485,0.00006689,99.12856404
27271,"anselmo",485,0.00006689,99.12863092
27272,"photogenic",485,0.00006689,99.12869781
27273,"take-out",485,0.00006689,99.12876469
27274,"referral",485,0.00006689,99.12883158
27275,"knope",485,0.00006689,99.12889846
27276,"invulnerable",485,0.00006689,99.12896535
27277,"closeness",485,0.00006689,99.12903224
27278,"koh",485,0.00006689,99.12909912
27279,"bobbing",485,0.00006689,99.12916601
27280,"bleats",484,0.00006675,99.12923275
27281,"bleu",484,0.00006675,99.12929950
27282,"unwittingly",484,0.00006675,99.12936625
27283,"twentieth",484,0.00006675,99.12943300
27284,"go-ahead",484,0.00006675,99.12949974
27285,"turn-on",484,0.00006675,99.12956649
27286,"yuriko",484,0.00006675,99.12963324
27287,"sanctum",484,0.00006675,99.12969999
27288,"mouthwash",484,0.00006675,99.12976674
27289,"copilot",484,0.00006675,99.12983348
27290,"picker",484,0.00006675,99.12990023
27291,"xian",484,0.00006675,99.12996698
27292,"whirlpool",484,0.00006675,99.13003373
27293,"bombarded",484,0.00006675,99.13010047
27294,"quacking",484,0.00006675,99.13016722
27295,"stillness",484,0.00006675,99.13023397
27296,"ieyasu",484,0.00006675,99.13030072
27297,"raged",484,0.00006675,99.13036746
27298,"heung",484,0.00006675,99.13043421
27299,"putnam",484,0.00006675,99.13050096
27300,"applauded",484,0.00006675,99.13056771
27301,"perfectionist",484,0.00006675,99.13063445
27302,"c.c.",484,0.00006675,99.13070120
27303,"thwarted",484,0.00006675,99.13076795
27304,"blight",484,0.00006675,99.13083470
27305,"pitchfork",484,0.00006675,99.13090145
27306,"oren",484,0.00006675,99.13096819
27307,"glutton",484,0.00006675,99.13103494
27308,"arnaud",484,0.00006675,99.13110169
27309,"piotr",483,0.00006661,99.13116830
27310,"trimming",483,0.00006661,99.13123491
27311,"poppin",483,0.00006661,99.13130152
27312,"fiends",483,0.00006661,99.13136813
27313,"ah-ah-ah",483,0.00006661,99.13143474
27314,"madsen",483,0.00006661,99.13150135
27315,"columnist",483,0.00006661,99.13156796
27316,"vadim",483,0.00006661,99.13163457
27317,"priory",483,0.00006661,99.13170118
27318,"overdrive",483,0.00006661,99.13176779
27319,"innuendo",483,0.00006661,99.13183440
27320,"davie",483,0.00006661,99.13190100
27321,"retina",483,0.00006661,99.13196761
27322,"molotov",483,0.00006661,99.13203422
27323,"lobes",483,0.00006661,99.13210083
27324,"wheeled",483,0.00006661,99.13216744
27325,"jian",483,0.00006661,99.13223405
27326,"tireless",483,0.00006661,99.13230066
27327,"feminism",483,0.00006661,99.13236727
27328,"tandem",483,0.00006661,99.13243388
27329,"mather",483,0.00006661,99.13250049
27330,"angst",483,0.00006661,99.13256710
27331,"eonni",483,0.00006661,99.13263371
27332,"allowances",483,0.00006661,99.13270032
27333,"suntan",483,0.00006661,99.13276693
27334,"attest",483,0.00006661,99.13283354
27335,"sluice",483,0.00006661,99.13290015
27336,"armitage",483,0.00006661,99.13296676
27337,"barrymore",483,0.00006661,99.13303337
27338,"jeepers",483,0.00006661,99.13309998
27339,"unresponsive",483,0.00006661,99.13316659
27340,"inhumane",483,0.00006661,99.13323320
27341,"teleportation",483,0.00006661,99.13329981
27342,"geographical",483,0.00006661,99.13336642
27343,"loosing",483,0.00006661,99.13343303
27344,"three-year-old",483,0.00006661,99.13349964
27345,"schoolyard",483,0.00006661,99.13356625
27346,"gaff",483,0.00006661,99.13363286
27347,"philips",482,0.00006647,99.13369933
27348,"misinterpreted",482,0.00006647,99.13376580
27349,"siam",482,0.00006647,99.13383227
27350,"sutherland",482,0.00006647,99.13389874
27351,"node",482,0.00006647,99.13396522
27352,"felice",482,0.00006647,99.13403169
27353,"flyin",482,0.00006647,99.13409816
27354,"hemorrhoids",482,0.00006647,99.13416463
27355,"renzo",482,0.00006647,99.13423110
27356,"comer",482,0.00006647,99.13429758
27357,"wikileaks",482,0.00006647,99.13436405
27358,"'y",482,0.00006647,99.13443052
27359,"thruster",482,0.00006647,99.13449699
27360,"chatsworth",482,0.00006647,99.13456346
27361,"phipps",482,0.00006647,99.13462993
27362,"infamy",482,0.00006647,99.13469641
27363,"infuriating",482,0.00006647,99.13476288
27364,"og",482,0.00006647,99.13482935
27365,"swelled",482,0.00006647,99.13489582
27366,"rejoicing",482,0.00006647,99.13496229
27367,"wooster",482,0.00006647,99.13502877
27368,"groomed",482,0.00006647,99.13509524
27369,"res",482,0.00006647,99.13516171
27370,"karsten",482,0.00006647,99.13522818
27371,"grumble",482,0.00006647,99.13529465
27372,"bilbo",482,0.00006647,99.13536112
27373,"gim",482,0.00006647,99.13542760
27374,"uzi",482,0.00006647,99.13549407
27375,"0ne",482,0.00006647,99.13556054
27376,"montalbano",482,0.00006647,99.13562701
27377,"suspenders",482,0.00006647,99.13569348
27378,"counterpart",482,0.00006647,99.13575996
27379,"sanna",481,0.00006633,99.13582629
27380,"boozing",481,0.00006633,99.13589262
27381,"workshops",481,0.00006633,99.13595896
27382,"30-year-old",481,0.00006633,99.13602529
27383,"florian",481,0.00006633,99.13609163
27384,"zu",481,0.00006633,99.13615796
27385,"undergone",481,0.00006633,99.13622429
27386,"tiptoe",481,0.00006633,99.13629063
27387,"solvent",481,0.00006633,99.13635696
27388,"hatcher",481,0.00006633,99.13642329
27389,"soapy",481,0.00006633,99.13648963
27390,"thatyou",481,0.00006633,99.13655596
27391,"gutsy",481,0.00006633,99.13662230
27392,"nath",481,0.00006633,99.13668863
27393,"nordic",481,0.00006633,99.13675496
27394,"instinctive",481,0.00006633,99.13682130
27395,"martino",481,0.00006633,99.13688763
27396,"dishonesty",481,0.00006633,99.13695397
27397,"masako",481,0.00006633,99.13702030
27398,"kipling",481,0.00006633,99.13708663
27399,"ichiro",481,0.00006633,99.13715297
27400,"misconception",481,0.00006633,99.13721930
27401,"corday",481,0.00006633,99.13728564
27402,"croatian",481,0.00006633,99.13735197
27403,"accountability",481,0.00006633,99.13741830
27404,"sleepyhead",481,0.00006633,99.13748464
27405,"spoonful",481,0.00006633,99.13755097
27406,"heywood",481,0.00006633,99.13761730
27407,"sei",481,0.00006633,99.13768364
27408,"saree",481,0.00006633,99.13774997
27409,"impersonal",480,0.00006620,99.13781617
27410,"haji",480,0.00006620,99.13788236
27411,"reinhardt",480,0.00006620,99.13794856
27412,"figuratively",480,0.00006620,99.13801476
27413,"biceps",480,0.00006620,99.13808095
27414,"bluetooth",480,0.00006620,99.13814715
27415,"trickle",480,0.00006620,99.13821334
27416,"exports",480,0.00006620,99.13827954
27417,"caterers",480,0.00006620,99.13834574
27418,"belittle",480,0.00006620,99.13841193
27419,"chromosome",480,0.00006620,99.13847813
27420,"inoue",480,0.00006620,99.13854432
27421,"gardeners",480,0.00006620,99.13861052
27422,"been-",480,0.00006620,99.13867672
27423,"cokes",480,0.00006620,99.13874291
27424,"classify",480,0.00006620,99.13880911
27425,"aztecs",480,0.00006620,99.13887530
27426,"chiaki",480,0.00006620,99.13894150
27427,"chews",480,0.00006620,99.13900770
27428,"cog",480,0.00006620,99.13907389
27429,"ambrosia",480,0.00006620,99.13914009
27430,"batista",480,0.00006620,99.13920628
27431,"sieve",480,0.00006620,99.13927248
27432,"thang",480,0.00006620,99.13933868
27433,"leda",480,0.00006620,99.13940487
27434,"finney",479,0.00006606,99.13947093
27435,"gisborne",479,0.00006606,99.13953699
27436,"horne",479,0.00006606,99.13960305
27437,"oedipus",479,0.00006606,99.13966911
27438,"spasms",479,0.00006606,99.13973516
27439,"smithy",479,0.00006606,99.13980122
27440,"yuuki",479,0.00006606,99.13986728
27441,"tibia",479,0.00006606,99.13993334
27442,"hoyle",479,0.00006606,99.13999940
27443,"wooing",479,0.00006606,99.14006545
27444,"stone-cold",479,0.00006606,99.14013151
27445,"rockers",479,0.00006606,99.14019757
27446,"'s--that",479,0.00006606,99.14026363
27447,"carney",479,0.00006606,99.14032969
27448,"candlestick",479,0.00006606,99.14039574
27449,"bolder",479,0.00006606,99.14046180
27450,"gert",479,0.00006606,99.14052786
27451,"lodger",479,0.00006606,99.14059392
27452,"chappelle",479,0.00006606,99.14065998
27453,"unrequited",479,0.00006606,99.14072603
27454,"poly",479,0.00006606,99.14079209
27455,"flogging",479,0.00006606,99.14085815
27456,"ong",479,0.00006606,99.14092421
27457,"mundo",479,0.00006606,99.14099027
27458,"zimmer",479,0.00006606,99.14105632
27459,"capricious",479,0.00006606,99.14112238
27460,"sgt",479,0.00006606,99.14118844
27461,"earpiece",479,0.00006606,99.14125450
27462,"renounced",479,0.00006606,99.14132056
27463,"zeroes",479,0.00006606,99.14138662
27464,"impaled",478,0.00006592,99.14145254
27465,"largo",478,0.00006592,99.14151846
27466,"treaties",478,0.00006592,99.14158438
27467,"bankroll",478,0.00006592,99.14165030
27468,"beowulf",478,0.00006592,99.14171622
27469,"squadrons",478,0.00006592,99.14178214
27470,"akiyama",478,0.00006592,99.14184806
27471,"nissan",478,0.00006592,99.14191398
27472,"nothings",478,0.00006592,99.14197990
27473,"glades",478,0.00006592,99.14204582
27474,"biryani",478,0.00006592,99.14211174
27475,"patrolman",478,0.00006592,99.14217766
27476,"valjean",478,0.00006592,99.14224358
27477,"tamsin",478,0.00006592,99.14230950
27478,"editions",478,0.00006592,99.14237542
27479,"tupperware",478,0.00006592,99.14244134
27480,"combines",478,0.00006592,99.14250726
27481,"newsroom",478,0.00006592,99.14257318
27482,"hannes",478,0.00006592,99.14263910
27483,"chemically",478,0.00006592,99.14270502
27484,"nara",478,0.00006592,99.14277094
27485,"corcoran",478,0.00006592,99.14283686
27486,"fanatical",478,0.00006592,99.14290278
27487,"cellmate",478,0.00006592,99.14296870
27488,"judiciary",478,0.00006592,99.14303462
27489,"imagines",478,0.00006592,99.14310054
27490,"masa",478,0.00006592,99.14316646
27491,"pulsating",478,0.00006592,99.14323238
27492,"richness",478,0.00006592,99.14329830
27493,"sideburns",478,0.00006592,99.14336422
27494,"goodie",478,0.00006592,99.14343014
27495,"guerilla",478,0.00006592,99.14349606
27496,"romana",478,0.00006592,99.14356198
27497,"sprinkled",478,0.00006592,99.14362790
27498,"drape",478,0.00006592,99.14369382
27499,"rollie",478,0.00006592,99.14375974
27500,"noggin",478,0.00006592,99.14382566
27501,"smut",478,0.00006592,99.14389158
27502,"corbin",478,0.00006592,99.14395750
27503,"checkin",478,0.00006592,99.14402342
27504,"illuminating",478,0.00006592,99.14408934
27505,"dulcinea",477,0.00006578,99.14415513
27506,"vagrant",477,0.00006578,99.14422091
27507,"springing",477,0.00006578,99.14428669
27508,"grouchy",477,0.00006578,99.14435247
27509,"conn",477,0.00006578,99.14441825
27510,"great.",477,0.00006578,99.14448404
27511,"kunta",477,0.00006578,99.14454982
27512,"fausto",477,0.00006578,99.14461560
27513,"m.d.",477,0.00006578,99.14468138
27514,"thrives",477,0.00006578,99.14474717
27515,"maimed",477,0.00006578,99.14481295
27516,"incurred",477,0.00006578,99.14487873
27517,"kerrigan",477,0.00006578,99.14494451
27518,"kareem",477,0.00006578,99.14501029
27519,"porthos",477,0.00006578,99.14507608
27520,"cong",477,0.00006578,99.14514186
27521,"pellet",477,0.00006578,99.14520764
27522,"stools",477,0.00006578,99.14527342
27523,"evaluations",477,0.00006578,99.14533921
27524,"rotterdam",477,0.00006578,99.14540499
27525,"kal",477,0.00006578,99.14547077
27526,"imogen",477,0.00006578,99.14553655
27527,"invariably",477,0.00006578,99.14560233
27528,"laos",477,0.00006578,99.14566812
27529,"stepmom",477,0.00006578,99.14573390
27530,"pomegranate",477,0.00006578,99.14579968
27531,"flourishing",477,0.00006578,99.14586546
27532,"idiocy",477,0.00006578,99.14593125
27533,"quince",477,0.00006578,99.14599703
27534,"compatriots",477,0.00006578,99.14606281
27535,"bois",477,0.00006578,99.14612859
27536,"surrey",477,0.00006578,99.14619438
27537,"loaves",477,0.00006578,99.14626016
27538,"galore",477,0.00006578,99.14632594
27539,"maltese",477,0.00006578,99.14639172
27540,"belch",477,0.00006578,99.14645750
27541,"unguarded",477,0.00006578,99.14652329
27542,"superfluous",477,0.00006578,99.14658907
27543,"toshio",477,0.00006578,99.14665485
27544,"impoverished",477,0.00006578,99.14672063
27545,"inter",477,0.00006578,99.14678642
27546,"segments",477,0.00006578,99.14685220
27547,"constellations",477,0.00006578,99.14691798
27548,"filtered",477,0.00006578,99.14698376
27549,"appraisal",477,0.00006578,99.14704954
27550,"trinket",476,0.00006564,99.14711519
27551,"attica",476,0.00006564,99.14718083
27552,"drunkenness",476,0.00006564,99.14724648
27553,"enigmatic",476,0.00006564,99.14731212
27554,"1990s",476,0.00006564,99.14737777
27555,"bayliss",476,0.00006564,99.14744341
27556,"grundy",476,0.00006564,99.14750906
27557,"toulouse",476,0.00006564,99.14757470
27558,"corals",476,0.00006564,99.14764034
27559,"quacks",476,0.00006564,99.14770599
27560,"crumbled",476,0.00006564,99.14777163
27561,"abductions",476,0.00006564,99.14783728
27562,"estimation",476,0.00006564,99.14790292
27563,"solly",476,0.00006564,99.14796857
27564,"shibuya",476,0.00006564,99.14803421
27565,"plantations",476,0.00006564,99.14809985
27566,"carne",476,0.00006564,99.14816550
27567,"mounds",476,0.00006564,99.14823114
27568,"eons",476,0.00006564,99.14829679
27569,"depravity",476,0.00006564,99.14836243
27570,"drumroll",476,0.00006564,99.14842808
27571,"withers",476,0.00006564,99.14849372
27572,"half-assed",476,0.00006564,99.14855937
27573,"do-over",476,0.00006564,99.14862501
27574,"fluttershy",476,0.00006564,99.14869065
27575,"adept",476,0.00006564,99.14875630
27576,"ensured",476,0.00006564,99.14882194
27577,"paychecks",476,0.00006564,99.14888759
27578,"cully",476,0.00006564,99.14895323
27579,"drafting",476,0.00006564,99.14901888
27580,"equinox",476,0.00006564,99.14908452
27581,"ricci",475,0.00006551,99.14915003
27582,"schoolmaster",475,0.00006551,99.14921553
27583,"terrifies",475,0.00006551,99.14928104
27584,"low-life",475,0.00006551,99.14934655
27585,"toshi",475,0.00006551,99.14941205
27586,"murthy",475,0.00006551,99.14947756
27587,"mauled",475,0.00006551,99.14954307
27588,"aeroplanes",475,0.00006551,99.14960857
27589,"satire",475,0.00006551,99.14967408
27590,"montoya",475,0.00006551,99.14973958
27591,"bountiful",475,0.00006551,99.14980509
27592,"splendidly",475,0.00006551,99.14987060
27593,"undue",475,0.00006551,99.14993610
27594,"lunchbox",475,0.00006551,99.15000161
27595,"ora",475,0.00006551,99.15006712
27596,"rhyming",475,0.00006551,99.15013262
27597,"unmistakable",475,0.00006551,99.15019813
27598,"lauderdale",475,0.00006551,99.15026364
27599,"fresco",475,0.00006551,99.15032914
27600,"strudel",475,0.00006551,99.15039465
27601,"och",475,0.00006551,99.15046016
27602,"busier",475,0.00006551,99.15052566
27603,"estonia",475,0.00006551,99.15059117
27604,"squirming",475,0.00006551,99.15065668
27605,"colds",475,0.00006551,99.15072218
27606,"moines",475,0.00006551,99.15078769
27607,"stewed",475,0.00006551,99.15085319
27608,"absinthe",475,0.00006551,99.15091870
27609,"tachibana",475,0.00006551,99.15098421
27610,"replaces",475,0.00006551,99.15104971
27611,"definitively",475,0.00006551,99.15111522
27612,"mares",475,0.00006551,99.15118073
27613,"psychopathic",475,0.00006551,99.15124623
27614,"couriers",475,0.00006551,99.15131174
27615,"discrepancy",475,0.00006551,99.15137725
27616,"half-sister",475,0.00006551,99.15144275
27617,"gendarmes",475,0.00006551,99.15150826
27618,"foryour",474,0.00006537,99.15157363
27619,"giraffes",474,0.00006537,99.15163900
27620,"unpleasantness",474,0.00006537,99.15170436
27621,"summarize",474,0.00006537,99.15176973
27622,"query",474,0.00006537,99.15183510
27623,"replicator",474,0.00006537,99.15190047
27624,"srjanapala",474,0.00006537,99.15196584
27625,"undesirable",474,0.00006537,99.15203121
27626,"originality",474,0.00006537,99.15209658
27627,"lobotomy",474,0.00006537,99.15216194
27628,"mightiest",474,0.00006537,99.15222731
27629,"glanced",474,0.00006537,99.15229268
27630,"afforded",474,0.00006537,99.15235805
27631,"gritty",474,0.00006537,99.15242342
27632,"hiroko",474,0.00006537,99.15248879
27633,"makeshift",474,0.00006537,99.15255416
27634,"riveting",474,0.00006537,99.15261952
27635,"lucian",474,0.00006537,99.15268489
27636,"nyet",474,0.00006537,99.15275026
27637,"indignation",474,0.00006537,99.15281563
27638,"should-",474,0.00006537,99.15288100
27639,"pissy",474,0.00006537,99.15294637
27640,"clergyman",474,0.00006537,99.15301174
27641,"krueger",474,0.00006537,99.15307710
27642,"'elanna",474,0.00006537,99.15314247
27643,"ilsa",474,0.00006537,99.15320784
27644,"irregularities",474,0.00006537,99.15327321
27645,"bandaged",473,0.00006523,99.15333844
27646,"seven-year-old",473,0.00006523,99.15340367
27647,"judson",473,0.00006523,99.15346890
27648,"pollack",473,0.00006523,99.15353413
27649,"tash",473,0.00006523,99.15359936
27650,"cripples",473,0.00006523,99.15366459
27651,"merritt",473,0.00006523,99.15372982
27652,"darhk",473,0.00006523,99.15379505
27653,"culmination",473,0.00006523,99.15386029
27654,"backstabbing",473,0.00006523,99.15392552
27655,"documenting",473,0.00006523,99.15399075
27656,"bullpen",473,0.00006523,99.15405598
27657,"collisions",473,0.00006523,99.15412121
27658,"plaything",473,0.00006523,99.15418644
27659,"ashram",473,0.00006523,99.15425167
27660,"floozy",473,0.00006523,99.15431690
27661,"low-key",473,0.00006523,99.15438213
27662,"jiminy",473,0.00006523,99.15444736
27663,"hell-bent",473,0.00006523,99.15451259
27664,"rockies",473,0.00006523,99.15457782
27665,"thingies",473,0.00006523,99.15464305
27666,"live-in",473,0.00006523,99.15470828
27667,"inefficient",473,0.00006523,99.15477351
27668,"sheath",473,0.00006523,99.15483875
27669,"splattered",473,0.00006523,99.15490398
27670,"wristwatch",473,0.00006523,99.15496921
27671,"appa",473,0.00006523,99.15503444
27672,"reformation",473,0.00006523,99.15509967
27673,"durable",473,0.00006523,99.15516490
27674,"spatula",473,0.00006523,99.15523013
27675,"rallying",473,0.00006523,99.15529536
27676,"debated",473,0.00006523,99.15536059
27677,"oncologist",473,0.00006523,99.15542582
27678,"well-behaved",473,0.00006523,99.15549105
27679,"post-it",473,0.00006523,99.15555628
27680,"subtract",473,0.00006523,99.15562151
27681,"vegetarians",473,0.00006523,99.15568674
27682,"amaya",473,0.00006523,99.15575197
27683,"etta",473,0.00006523,99.15581720
27684,"maserati",473,0.00006523,99.15588244
27685,"brisket",473,0.00006523,99.15594767
27686,"childrens",473,0.00006523,99.15601290
27687,"good-",473,0.00006523,99.15607813
27688,"sluggish",473,0.00006523,99.15614336
27689,"obscurity",473,0.00006523,99.15620859
27690,"mitzi",473,0.00006523,99.15627382
27691,"focal",473,0.00006523,99.15633905
27692,"marcellus",472,0.00006509,99.15640414
27693,"morelli",472,0.00006509,99.15646924
27694,"shou",472,0.00006509,99.15653433
27695,"contenders",472,0.00006509,99.15659942
27696,"unsaid",472,0.00006509,99.15666451
27697,"kelli",472,0.00006509,99.15672961
27698,"treads",472,0.00006509,99.15679470
27699,"poltergeist",472,0.00006509,99.15685979
27700,"lebron",472,0.00006509,99.15692488
27701,"doubtless",472,0.00006509,99.15698998
27702,"zilch",472,0.00006509,99.15705507
27703,"evaporated",472,0.00006509,99.15712016
27704,"laure",472,0.00006509,99.15718526
27705,"disagrees",472,0.00006509,99.15725035
27706,"dandruff",472,0.00006509,99.15731544
27707,"silvery",472,0.00006509,99.15738053
27708,"affront",472,0.00006509,99.15744563
27709,"tardy",472,0.00006509,99.15751072
27710,"eaton",472,0.00006509,99.15757581
27711,"slinging",472,0.00006509,99.15764090
27712,"lollipops",472,0.00006509,99.15770600
27713,"tinted",472,0.00006509,99.15777109
27714,"stringing",472,0.00006509,99.15783618
